place_id,link_restaurant,place_name,place_name_concatenated,name,rating,formatted_address,geometry_location_lat,geometry_location_lng,lokasi_kota,tipe_makanan,level_price,rating_five,rating_ten,cost_range_min,cost_range_max
ChIJ04KuBWfpaC4RcybtIvK21Es,https://pergikuliner.com/restaurants/bandung/zensei-batununggal,Zensei Batununggal,Zensei Batununggal  Bandung,Zensei,5.0,"Jl. Waas No.5c, Batununggal, Kec. Batununggal, Kota Bandung, Jawa Barat 40266, Indonesia",-6.9514613,107.6264568,Bandung,Indonesia,1,3.92,7.84,20000,50000
ChIJ06BUzrn91y0Rb9BMC8MBUGA,https://pergikuliner.com/restaurants/surabaya/bon-ami-bakery-lakarsantri,Bon Ami Bakery Lakarsantri,Bon Ami Bakery Lakarsantri  Surabaya,Bon Ami Bakery Citraland,4.7,"Jl. Telaga Golf Road No.47, Lidah Kulon, Kec. Lakarsantri, Surabaya, Jawa Timur 60213, Indonesia",-7.294756,112.6546709,Surabaya,Toko Roti dan Kue,1,4.8,9.6,20000,50000
ChIJ06hmI5391y0Rdpe3M2-pfhw,https://pergikuliner.com/restaurants/surabaya/dum-dum-thai-drinks-wiyung,Dum Dum Thai Drinks Wiyung,Dum Dum Thai Drinks Wiyung  Surabaya,Dum Dum Thai Tea,4.4,"Level 2, Pakuwon Mall, Jl. Mayjend. Jonosewojo No.2, Babatan, Wiyung, Surabaya, East Java 60227, Indonesia",-7.2885054,112.6759707,Surabaya,Minuman,1,4.4,8.8,20000,50000
ChIJ09P5XO_xaS4RvyLE0Exw9DU,https://pergikuliner.com/restaurants/jakarta/lugua-cafe-pondok-indah,Lugua Cafe Pondok Indah,Lugua Cafe Pondok Indah  Jakarta,LUGUA Cafe,4.7,"8, Jl. Gedung Hijau Raya No.294, RW.12, Pd. Pinang, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310, Indonesia",-6.2733588,106.7740448,Jakarta,Kafe,3,4.8,9.6,100000,200000
ChIJ0b62LlmLcC4R0w6RTKOxTBo,https://www.tripadvisor.com/Restaurant_Review-g297712-d6489178-Reviews-Istana_Oleh_Oleh_Briliant-Semarang_Central_Java_Java.html,Istana Oleh Oleh Briliant,Istana Oleh Oleh Briliant Semarang,Istana Brillian Oleh-oleh Makanan & Buah Tangan,4.2,"2C5F+797, Jl. Simpang Lima, Pleburan, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50243, Indonesia",-6.9918362,110.4234219,Semarang,"Asian, Indonesian",1,4.0,8.0,20000,50000
ChIJ0bwXtan91y0Rrr8BEdJy6K4,https://pergikuliner.com/restaurants/surabaya/rustic-market-dukuh-pakis,Rustic Market Dukuh Pakis,Rustic Market Dukuh Pakis  Surabaya,Rustic Market,4.5,"Jl. Golf 1 Surabaya No.159 A, Gn. Sari, Kec. Dukuhpakis, Surabaya, Jawa Timur 60224, Indonesia",-7.3047811,112.7132657,Surabaya,Kafe,2,4.28,8.56,50000,100000
ChIJ0ctxElVYei4RZgEJMCxFT6M,https://www.tripadvisor.com/Restaurant_Review-g2304080-d12817314-Reviews-Pempek_Yessy-Sleman_Sleman_District_Yogyakarta_Region_Java.html,Pempek Yessy Sleman,Pempek Yessy Sleman Yogyakarta,Pempek Yessy,4.0,"Jl. Pandega Marta Jl. Pogung Lor No.81, Pogung Lor, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284, Indonesia",-7.7558302,110.3763968,Yogyakarta,Cafe,1,4.0,8.0,20000,50000
ChIJ0dMfOkHxaS4Rdk28BLdTh5A,https://pergikuliner.com/restaurants/jakarta/suasana-kopi-blok-m,Suasana Kopi Blok M,Suasana Kopi Blok M  Jakarta,Suasanakopi - Blok M,4.5,"4, Jl. Bulungan No.9, RW.6, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia",-6.2453535,106.7975829,Jakarta,Kafe,1,4.32,8.64,20000,50000
ChIJ0eoVYClaei4RiquwxW0nYjg,https://www.tripadvisor.com/Restaurant_Review-g2304080-d12651843-Reviews-Moelih_Ndeso-Sleman_Sleman_District_Yogyakarta_Region_Java.html,Moelih Ndeso Sleman,Moelih Ndeso Sleman Yogyakarta,Moelih nDeso,4.2,"Jl. Beringin 1 Garan, Denokan, Maguwoharjo, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55282, Indonesia",-7.7568004,110.4306062,Yogyakarta,Indonesia,1,4.0,8.0,20000,50000
ChIJ0fUrfbPxaS4Rf0h-MLcVNJ8,https://pergikuliner.com/restaurants/jakarta/three-uncles-darmawangsa,Three Uncles Darmawangsa,Three Uncles Darmawangsa  Jakarta,THREE UNCLES Prapanca,4.6,"Jl. Prapanca Raya No.101B, Cipete Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150, Indonesia",-6.2563435,106.8033794,Jakarta,China,2,4.3,8.6,50000,100000
ChIJ0SVAqRZXei4R5yF7b-bHlTs,https://www.tripadvisor.com/Restaurant_Review-g14782503-d24863162-Reviews-Chicken_Shack-Yogyakarta_Yogyakarta_Region_Java.html,Chicken Shack,Chicken Shack  Yogyakarta,Chicken Shack,4.7,"59J9+C3X, JalanTirtodipuran Street, Mantrijeron, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55141, Indonesia",-7.8189375,110.3676875,Yogyakarta,"Belgian, European",1,4.0,8.0,20000,50000
ChIJ0UeEyRlZei4Rj8GgmWlVH2s,https://www.tripadvisor.com/Restaurant_Review-g14782503-d14758474-Reviews-Jomo_Coffee_Eatery-Yogyakarta_Yogyakarta_Region_Java.html,Jomo Coffee Eatery,Jomo Coffee Eatery  Yogyakarta,The Mojo&Co Coffee,5.0,"6986+426, Jl. Bumijo Kulon, Bumijo, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55231, Indonesia",-7.7847073,110.3600145,Yogyakarta,"Chinese, European",1,4.0,8.0,20000,50000
ChIJ0UzCK7vnaC4R7NyJM1tiBjM,https://pergikuliner.com/restaurants/bandung/brewspace-coffee-dan-space-dago-bawah,Brewspace Coffee & Space Dago Bawah,Brewspace Coffee & Space Dago Bawah  Bandung,Happy Space Coffee,4.7,"Jl. Cisitu Indah III No.2, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia",-6.876124,107.612292,Bandung,Kafe,1,4.12,8.24,20000,50000
ChIJ0WfI67HnaC4RjLW2r_cLSj0,https://pergikuliner.com/restaurants/bandung/merindu-canteen-dan-coffee-riau,Merindu Canteen & Coffee Riau,Merindu Canteen & Coffee Riau  Bandung,Merindu Canteen & Coffee,4.5,"Jl. Cimanuk No.11, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.9034219,107.6210622,Bandung,Kafe,2,3.95,7.9,50000,100000
ChIJ0Wse9ZBZei4RLHQcfNPxpdY,https://www.tripadvisor.com/Restaurant_Review-g2304080-d7217463-Reviews-Bubur_Ayam_Jakarta_Mas_Dedy-Sleman_Sleman_District_Yogyakarta_Region_Java.html,Bubur Ayam Jakarta Mas Dedy Sleman,Bubur Ayam Jakarta Mas Dedy Sleman Yogyakarta,Bubur Ayam Jakarta Mas Dedi,4.7,"Ruko Pulohdadi, Jl. Seturan Raya Blok A2, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.7643573,110.4111167,Yogyakarta,Indonesia,1,4.0,8.0,20000,50000
ChIJ0Xrf1S371y0RknObqzjk9PM,https://pergikuliner.com/restaurants/surabaya/tosca-gubeng,Tosca Gubeng,Tosca Gubeng  Surabaya,Tosca Coffee,4.7,"Jl. Gubeng Kertajaya V C No.56, RT.004/RW.03, Airlangga, Kec. Gubeng, Surabaya, Jawa Timur 60286, Indonesia",-7.2762737,112.7546657,Surabaya,Kafe,1,4.14,8.28,20000,50000
ChIJ0YMLVVjpaC4ROXHeT6ylCTc,https://pergikuliner.com/restaurants/bandung/konklusi-kitchen-riau,Konklusi Kitchen Riau,Konklusi Kitchen Riau  Bandung,Konklusi Kitchen,4.8,"Ps. Cihapit, Jl. Cihapit, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.9084957,107.6225547,Bandung," Jepang,Korea",1,3.95,7.9,20000,50000
ChIJ0ynrDnuLcC4RV8ofXPcbCws,https://www.tripadvisor.com/Restaurant_Review-g297712-d10104399-Reviews-De_Sushi-Semarang_Central_Java_Java.html,De'Sushi,De'Sushi Semarang,De'Sushi,4.5,"Jl. Kawi Raya No.31, Wonotingal, Kec. Candisari, Kota Semarang, Jawa Tengah 50253, Indonesia",-7.0092453,110.4224836,Semarang,Asian,3,4.0,8.0,100000,200000
ChIJ0z1cym_51y0RWiBE6qSshzg,https://pergikuliner.com/restaurants/surabaya/kedai-bang-roy-tegalsari,Kedai Bang Roy Tegalsari,Kedai Bang Roy Tegalsari  Surabaya,KEDAI BANG ROY,3.9,"Jl. Embong Malang No.78H, Kedungdoro, Kec. Tegalsari, Surabaya, Jawa Timur 60261, Indonesia",-7.2589948,112.7348029,Surabaya,Indonesia,1,4.6,9.2,20000,50000
ChIJ1_bTbzNYei4RDybtIY6jN0g,https://www.tripadvisor.com/Restaurant_Review-g14782503-d6963660-Reviews-Java_Poetry_Restaurant-Yogyakarta_Yogyakarta_Region_Java.html,Java Poetry Restaurant,Java Poetry Restaurant  Yogyakarta,Java Poetry Resto,4.4,"Jl. Dewi Sartika No.17, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223, Indonesia",-7.780273,110.3760452,Yogyakarta,"International, Asian",2,4.0,8.0,50000,100000
ChIJ1-54-VvxaS4RcNoSLrnahSo,https://pergikuliner.com/restaurants/jakarta/gioi-asian-bistro-dan-lounge-pantai-indah-kapuk,Gioi Asian Bistro & Lounge Pantai Indah Kapuk,Gioi Asian Bistro & Lounge Pantai Indah Kapuk  Jakarta,GIOI,4.6,"Jl. Senopati No.88, RT.7/RW.3, Selong, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia",-6.2328511,106.8113221,Jakarta," Barat,Indonesia",4,4.12,8.24,200000,400000
ChIJ1-rbTU6LcC4RgioadKWsqCc,https://www.tripadvisor.com/Restaurant_Review-g297712-d9456587-Reviews-Jade-Semarang_Central_Java_Java.html,Jade,Jade Semarang,Jade,4.1,"Jl. Pemuda No.150, Sekayu, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50132, Indonesia",-6.9831574,110.412182,Semarang,Indonesia,3,4.0,8.0,100000,200000
ChIJ10Jm0k781y0RDY6gnVfOKzo,https://pergikuliner.com/restaurants/surabaya/boncafe-wiyung,Boncafe Wiyung,Boncafe Wiyung  Surabaya,BONCAFE GRAHA FAMILI,4.7,"Plaza Graha Famili, Jl. Lingkar Dalam Barat, Babatan, Kec. Wiyung, Surabaya, Jawa Timur 60226, Indonesia",-7.2957346,112.6760084,Surabaya,Barat,3,4.2,8.4,100000,200000
ChIJ11J8lvzxaS4RwWrd8572aaA,https://pergikuliner.com/restaurants/jakarta/pan-dan-co-pondok-indah,Pan & Co. Pondok Indah,Pan & Co. Pondok Indah  Jakarta,Pan & Co,4.4,"Pondok Indah Mall, Jl. Metro Pondok Indah No.240, RT.1/RW.16, Pondok Pinang, Kebayoran Lama, South Jakarta City, Jakarta 12310, Indonesia",-6.2655063,106.7846515,Jakarta,Kafe,2,4.21,8.42,50000,100000
ChIJ11scZT_3aS4RDA17GWoP7Fs,https://pergikuliner.com/restaurants/jakarta/tazawa-izakaya-senayan,Tazawa Izakaya Senayan,Tazawa Izakaya Senayan  Jakarta,Tazawa Izakaya,5.0,"Senayan Park, Jl. Gerbang Pemuda Senayan Park Mall No.3, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia",-6.2124964,106.8049368,Jakarta,Jepang,3,4.3,8.6,100000,200000
ChIJ124ACIDoaC4Rm_Ja3XPX7_o,https://pergikuliner.com/restaurants/bandung/marka-coffee-kitchen-burangrang,Marka Coffee Kitchen Burangrang,Marka Coffee Kitchen Burangrang  Bandung,Marka Cafe,4.5,"Jl. Talaga Bodas No.32, Malabar, Kec. Lengkong, Kota Bandung, Jawa Barat 40262, Indonesia",-6.9283908,107.6214708,Bandung,Kafe,2,4.06,8.12,50000,100000
ChIJ1286FS1Zei4RvyKVkJppNJk,https://www.tripadvisor.com/Restaurant_Review-g14782503-d19188739-Reviews-Warung_Makan_Nikmat_Rasa-Yogyakarta_Yogyakarta_Region_Java.html,Warung Makan Nikmat Rasa,Warung Makan Nikmat Rasa  Yogyakarta,Warung Makan NIKMAT RASAꦮꦫꦸꦁꦩꦏꦤ꧀ꦤꦶꦏ꧀ꦩꦠ꧀ꦫꦱ,4.8,"6958+6CJ, Suryatmajan, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271, Indonesia",-7.7919229,110.3660211,Yogyakarta,Indonesia,2,4.0,8.0,50000,100000
ChIJ12EqoD31aS4R90qrraK_7rs,https://pergikuliner.com/restaurants/jakarta/starbucks-reserve-sudirman,Starbucks Reserve Sudirman,Starbucks Reserve Sudirman  Jakarta,Starbucks Reserve Menara Astra,4.7,"3rd floor Menara Astra, Jl. Jenderal Sudirman No.10, RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250, Indonesia",-6.2071835,106.8213389,Jakarta,Kafe,2,4.14,8.28,50000,100000
ChIJ13qSkQhXei4RYNO6dHwC114,https://www.tripadvisor.com/Restaurant_Review-g2304080-d12932426-Reviews-Kedai_Mie_Nyinyir-Sleman_Sleman_District_Yogyakarta_Region_Java.html,Kedai Mie Nyinyir Sleman,Kedai Mie Nyinyir Sleman Yogyakarta,Mie Nyinyir Sorogenen,4.3,"Jl. Sorogenen No.303, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia",-7.8251968,110.3824262,Yogyakarta,Asian,1,4.0,8.0,20000,50000
ChIJ14kx0BPxaS4RuI6rVBwwy-8,https://pergikuliner.com/restaurants/jakarta/vilo-gelato-gandaria,Vilo Gelato Gandaria,Vilo Gelato Gandaria  Jakarta,Letsgo Gelato Gandaria,4.6,"Jl. Gandaria 1 No.10, RT.1/RW.10, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia",-6.2459824,106.7891462,Jakarta,Es Krim,1,4.1,8.2,20000,50000
ChIJ152P0p32ei4RkujV-mzTwl0,https://www.tripadvisor.com/Restaurant_Review-g2304080-d1082480-Reviews-Gubug_Makan_Mang_Engking_Pusat-Sleman_Sleman_District_Yogyakarta_Region_Java.html,Gubug Makan Mang Engking Pusat Sleman,Gubug Makan Mang Engking Pusat Sleman Yogyakarta,Gubug Makan Mang Engking Pusat,4.6,"Jl. Gedongan-Tempel, Jamur, Sendangrejo, Kec. Minggir, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55562, Indonesia",-7.7211564,110.2657189,Yogyakarta,"Seafood, Asian",3,4.0,8.0,100000,200000
ChIJ16Eg6c9Zei4R2QBTw2PDzJY,https://www.tripadvisor.com/Restaurant_Review-g14782503-d6488226-Reviews-Ayam_Goreng_Lombok_Idjo-Yogyakarta_Yogyakarta_Region_Java.html,Ayam Goreng Lombok Idjo,Ayam Goreng Lombok Idjo  Yogyakarta,Rumah Makan Ajam Goreng Lombok Idjo,4.4,"Jl. Laksda Adisucipto No.22, Demangan, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55221, Indonesia",-7.7831885,110.3898957,Yogyakarta,"Indonesian, Asian",1,4.0,8.0,20000,50000
ChIJ16KAB5VYei4RVzivmfoALLc,https://www.tripadvisor.com/Restaurant_Review-g2304080-d10716251-Reviews-Jambon_Resto_Family_Restaurant-Sleman_Sleman_District_Yogyakarta_Region_Java.html,Jambon Resto Family Restaurant Sleman,Jambon Resto Family Restaurant Sleman Yogyakarta,Jambon Resto,4.2,"Jl. Kabupaten No.KM. 3, Nusupan, Trihanggo, Kec. Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55291, Indonesia",-7.76075,110.3455232,Yogyakarta,"Asian, Indonesian",2,4.0,8.0,50000,100000
ChIJ16mpirlZei4RXEHjChyg8y8,https://www.tripadvisor.com/Restaurant_Review-g5074492-d21255242-Reviews-Kurnia_Seafood-Depok_Sleman_District_Yogyakarta_Region_Java.html,Kurnia Seafood Depok,Kurnia Seafood Depok Yogyakarta,Kurnia Seafood,4.4,"Jl. Laksda Adisucipto No.48B, Ngentak, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.7836254,110.4080682,Yogyakarta,"Asian, Indonesian",1,4.0,8.0,20000,50000
ChIJ16Xs67JZei4RpgV1otKBiO4,https://www.tripadvisor.com/Restaurant_Review-g2304080-d10241330-Reviews-Gudeg_Yu_Narni_Pusat-Sleman_Sleman_District_Yogyakarta_Region_Java.html,Gudeg Yu Narni Pusat Sleman,Gudeg Yu Narni Pusat Sleman Yogyakarta,Gudeg Yu Narni Pusat Mbarek,4.5,"Gg. Cokrowolo, Kocoran, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.7658672,110.3804744,Yogyakarta,"Asian, Indonesian",1,4.0,8.0,20000,50000
ChIJ18nr5YQdai4RjPxrOuysreY,https://pergikuliner.com/restaurants/jakarta/sinamon-pantai-indah-kapuk,Sinamon Pantai Indah Kapuk,Sinamon Pantai Indah Kapuk  Jakarta,Sinamon Jakarta PIK,4.7,"Rukan Crown Golf Blok B. 60, Jl. bukit Golf Mediterania, Pantai Indah Kapuk No.1, RT.6/RW.2, Kamal Muara, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470, Indonesia",-6.1104424,106.7402343,Jakarta,Kafe,1,4.29,8.58,20000,50000
ChIJ18QTKnP71y0R9ng2_KzlGcw,https://pergikuliner.com/restaurants/surabaya/k-zie-wonokromo,K'Zie Wonokromo,K'Zie Wonokromo  Surabaya,K'zie Takoyaki & Okonomiyaki,2.0,"Jl. Ngagel Rejo Kidul No.117, RT.004/RW.02, Ngagelrejo, Kec. Wonokromo, Surabaya, Jawa Timur 60245, Indonesia",-7.2975565,112.7487941,Surabaya,Jepang,1,4.6,9.2,20000,50000
ChIJ1aDkv2hZei4RudvTlZfHB24,https://www.tripadvisor.com/Restaurant_Review-g14782503-d25135333-Reviews-Gold_Dragon_Bar_Yogyakarta-Yogyakarta_Yogyakarta_Region_Java.html,Gold Dragon Bar Yogyakarta,Gold Dragon Bar Yogyakarta  Yogyakarta,GOLD DRAGON JOGJA,4.8,"JL. Magelang No. 25, Kutu Tegal, Siduadi, Mlati, Sleman Daerah Istimewa, Yogyakarta, Daerah Istimewa Yogyakarta 55284, Indonesia",-7.7543467,110.3622793,Yogyakarta,"American, Asian",2,4.0,8.0,50000,100000
ChIJ1b7gpOv91y0RaoreZ9YvMVU,https://pergikuliner.com/restaurants/surabaya/manggang-wiyung,MangGang Wiyung,MangGang Wiyung  Surabaya,MangGang BBQ Korean Beef Bowl,5.0,"ptc, Jl. Lontar Gg. I No.43, Lontar, Sambikerep, Surabaya, East Java 60216, Indonesia",-7.28555,112.6726286,Surabaya,Korea,1,4.2,8.4,20000,50000
ChIJ1bbxvR70aS4RQLQqK9pTI-g,https://pergikuliner.com/restaurants/jakarta/waki-japanese-bbq-dining-thamrin,WAKI Japanese BBQ Dining Thamrin,WAKI Japanese BBQ Dining Thamrin  Jakarta,WAKI Japanese BBQ Dining,4.7,"Lantai 1, Jl. Tanjung Karang No.5, RT.11/RW.20, Kebon Melati, Tanah Abang, Central Jakarta City, Jakarta 10230, Indonesia",-6.2011101,106.8223228,Jakarta,Jepang,3,4.32,8.64,100000,200000
ChIJ1cbBaM5Zei4RJTGoMH6zYRQ,https://www.tripadvisor.com/Restaurant_Review-g14782503-d7751616-Reviews-Kedai_IQ-Yogyakarta_Yogyakarta_Region_Java.html,Kedai IQ,Kedai IQ  Yogyakarta,Kedai IQ,4.2,"Jl. Urip Sumoharjo No.77 B, Klitren, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55222, Indonesia",-7.7828692,110.3859448,Yogyakarta,"Asian, Indonesian",1,4.0,8.0,20000,50000
ChIJ1fGB0LP71y0RGGVBiYSaiC4,https://pergikuliner.com/restaurants/surabaya/kopi-gober-tenggilis-mejoyo,Kopi Gober Tenggilis Mejoyo,Kopi Gober Tenggilis Mejoyo  Surabaya,Kopi Gober,4.8,"Jl. Raya Panjang Jiwo Permai No.1, Panjang Jiwo, Kec. Tenggilis Mejoyo, Surabaya, Jawa Timur 60299, Indonesia",-7.3091744,112.7682676,Surabaya,Kafe,1,4.2,8.4,20000,50000
ChIJ1fW7LRvxaS4RtFghnQES8Jo,https://pergikuliner.com/restaurants/jakarta/sugar-dan-spice-hotel-intercontinental-jakarta-pondok-indah-pondok-indah,Sugar & Spice - Hotel InterContinental Jakarta Pondok Indah Pondok Indah,Sugar & Spice - Hotel InterContinental Jakarta Pondok Indah Pondok Indah Jakarta,Sugar & Spice,4.8,"InterContinental Jakarta Pondok Indah, Level 1 Jalan Metro Pondok Indah Kav. IV, RT.1/RW.16, TA, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310, Indonesia",-6.2645466,106.7824862,Jakarta,Barat,4,4.49,8.98,200000,400000
ChIJ1RC2bBz71y0RPStueM9DSvs,https://pergikuliner.com/restaurants/surabaya/nasi-pecel-nyamleng-tenggilis-mejoyo,Nasi Pecel Nyamleng Tenggilis Mejoyo,Nasi Pecel Nyamleng Tenggilis Mejoyo  Surabaya,Nasi Pecel Nyamleng,4.6,"MQH5+W54, Jl. Raya Tenggilis, Tenggilis Mejoyo, Kec. Tenggilis Mejoyo, Surabaya, Jawa Timur 60292, Indonesia",-7.3202574,112.7579566,Surabaya,Indonesia,1,4.7,9.4,20000,50000
ChIJ1SfnYFKLcC4RRiKjU14kXFI,https://www.tripadvisor.com/Restaurant_Review-g297712-d8862934-Reviews-Marugame_Udon_Paragon_Mall-Semarang_Central_Java_Java.html,Marugame Udon Paragon Mall,Marugame Udon Paragon Mall Semarang,"Marugame Udon, Paragon Mall",4.6,"Lantai 2 Paragon Mall, Jl. Pemuda No.118, Sekayu, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50132, Indonesia",-6.9788309,110.4154793,Semarang,"Japanese, Fast Food",2,4.0,8.0,50000,100000
ChIJ1wDrKc371y0RX3RttBmtNy0,https://pergikuliner.com/restaurants/surabaya/kabobs-wonokromo,Kabobs Wonokromo,Kabobs Wonokromo  Surabaya,"KABOBS - Premium Kebab, Royal Plaza Lt. LG",4.1,"Jl. A. Yani No.16-18, Wonokromo, Kec. Wonokromo, Surabaya, Jawa Timur 60243, Indonesia",-7.3078066,112.7349898,Surabaya,Arab/Timur Tengah,1,4.33,8.66,20000,50000
ChIJ1WXQE9vnaC4RSOKnqqMo7bw,https://pergikuliner.com/restaurants/bandung/moist-riau,Moist Riau,Moist Riau  Bandung,Moist Soft Pancake,4.7,"Jl. Nanas No.10, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.9132605,107.6323399,Bandung," Toko Roti,Kafe",1,4.4,8.8,20000,50000
ChIJ1x_XKRvnaC4RSOzHgLkkb4g,https://pergikuliner.com/restaurants/bandung/banceuy-nasi-lemak-banceuy,Banceuy Nasi Lemak Banceuy,Banceuy Nasi Lemak Banceuy  Bandung,Banceuy Nasi Lemak,4.8,"Jl. Banceuy No.117, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Indonesia",-6.91585,107.6064086,Bandung,Malaysia,2,4.29,8.58,50000,100000
ChIJ1X9FBFfzcC4RNHBtTtvTXcE,https://www.tripadvisor.com/Restaurant_Review-g297712-d23634857-Reviews-Marabunta_Resto_Bar-Semarang_Central_Java_Java.html,Marabunta Resto & Bar,Marabunta Resto & Bar Semarang,Marabunta Resto & Bar,4.7,"Jl. Cendrawasih No.23, Tj. Mas, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50174, Indonesia",-6.9667531,110.42992,Semarang,Indonesia,2,4.0,8.0,50000,100000
ChIJ1Xgqekn81y0RzVY7N7Y-eyY,https://pergikuliner.com/restaurants/surabaya/maison-feerie-wiyung,Maison Feerie Wiyung,Maison Feerie Wiyung  Surabaya,Maison Feerie,4.32,"Jl. Puncak Indah Lontar II No.2, Lontar, Kec. Wiyung, Surabaya, Jawa Timur 60213, Indonesia",-7.2935104,112.6740879,Surabaya,Toko Roti dan Kue,1,4.32,8.64,20000,50000
ChIJ1YQj6o9Xei4Ra86bw1zxmHM,https://www.tripadvisor.com/Restaurant_Review-g2304084-d10542465-Reviews-Bakmi_Pak_Pele-Bantul_Yogyakarta_Region_Java.html,Bakmi Pak Pele Bantul,Bakmi Pak Pele Bantul Yogyakarta,Special Bakmi & Nasi Goreng Pak Pele,4.3,"JL. Pojok Tenggara Jl. Alun-Alun Utara, Panembahan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55131, Indonesia",-7.8052242,110.3653261,Yogyakarta,"Asian, Indonesian",1,4.0,8.0,20000,50000
ChIJ1yZgPiXvaC4RKikPA04FTAA,https://pergikuliner.com/restaurants/bandung/chatroom-cafe-kopo,Chatroom Cafe Kopo,Chatroom Cafe Kopo  Bandung,Chatroom Café,4.7,"Jl. Taman Kopo Indah 2 No.3F, Rahayu, Margaasih, Bandung Regency, West Java 40218, Indonesia",-6.9623356,107.5605232,Bandung,Kafe,1,4.08,8.16,20000,50000
ChIJ1zCqzVv3aS4RCRYnBpUuyOY,https://pergikuliner.com/restaurants/jakarta/becca-s-bakehouse-puri,Becca's Bakehouse Puri,Becca's Bakehouse Puri  Jakarta,Becca's Bake House - Harris Hotel Puri Mansion,4.5,"Unnamed Road No.13, RW.2, Duri Kosambi, Cengkareng, West Jakarta City, Jakarta 11750, Indonesia",-6.1804723,106.7242994,Jakarta,Kafe,2,4.37,8.74,50000,100000
ChIJ1zCTe-v71y0R_8bpzGFmK0o,https://pergikuliner.com/restaurants/surabaya/manna-kopi-wonokromo,Manna Kopi Wonokromo,Manna Kopi Wonokromo  Surabaya,Manna Kopi,4.8,"Jl. Diponegoro No.127 I, Darmo, Kec. Wonokromo, Surabaya, Jawa Timur 60241, Indonesia",-7.285412,112.733524,Surabaya,Minuman,1,4.8,9.6,20000,50000
ChIJ1zN3E1n71y0Rp8jfNvYXaT0,https://pergikuliner.com/restaurants/surabaya/kolokial-ngagel,Kolokial Ngagel,Kolokial Ngagel  Surabaya,"Lokalisasi Kopi ""Kolokial"" Karimata",4.6,"Jl. Bagong Karimata No.6, Ngagel, Kec. Wonokromo, Surabaya, Jawa Timur 60246, Indonesia",-7.2798097,112.7482436,Surabaya,Kafe,1,4.4,8.8,20000,50000
ChIJ2_GEFCWLcC4Rpr3rRdTYZd8,https://www.tripadvisor.com/Restaurant_Review-g297712-d10747885-Reviews-Bakso_Geger-Semarang_Central_Java_Java.html,Bakso Geger,Bakso Geger Semarang,Bakso Geger Semarang,4.4,"Jl. Mintojiwo I No.3, Gisikdrono, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50149, Indonesia",-6.9883177,110.3894033,Semarang,Asian,2,4.0,8.0,50000,100000
